#,Time,Latitude,Longitude,Lap Lenght,Garmin Lap Lenght,Distance,Garmin Distance,Garmin Lap Delta,Garmin Total Delta
605,1358676692,45.677579,9.284302,0.019274,0.019370,7.213062,7.208640,0.500470,-0.061307
606,1358676698,45.677507,9.284038,0.021991,0.022050,7.235053,7.230690,0.266948,-0.060310
607,1358676704,45.677438,9.283793,0.020531,0.020630,7.255584,7.251320,0.482162,-0.058775
608,1358676705,45.677428,9.283758,0.002978,0.002980,7.258562,7.254300,0.068808,-0.058722
609,1358676712,45.677352,9.283492,0.022325,0.022390,7.280888,7.276690,0.289873,-0.057653
610,1358676716,45.677324,9.283380,0.009206,0.009380,7.290094,7.286070,1.888265,-0.055196
611,1358676722,45.677261,9.283181,0.017037,0.017160,7.307131,7.303230,0.720507,-0.053388
612,1358676728,45.677182,9.282947,0.020189,0.020250,7.327320,7.323480,0.303170,-0.052405
613,1358676729,45.677175,9.282914,0.002646,0.002640,7.329965,7.326120,-0.203998,-0.052460
614,1358676735,45.677124,9.282694,0.018034,0.018210,7.348000,7.344330,0.973207,-0.049942
615,1358676740,45.677059,9.282522,0.015114,0.015280,7.363114,7.359610,1.093780,-0.047595
616,1358676745,45.677011,9.282326,0.016209,0.016330,7.379324,7.375940,0.745153,-0.045853
617,1358676751,45.676960,9.282075,0.020307,0.020470,7.399631,7.396410,0.802025,-0.043526
618,1358676757,45.676894,9.281816,0.021423,0.021510,7.421054,7.417920,0.406729,-0.042227
619,1358676762,45.676817,9.281641,0.016045,0.016180,7.437099,7.434100,0.840630,-0.040322
620,1358676769,45.676702,9.281419,0.021482,0.021630,7.458581,7.455730,0.686697,-0.038228
621,1358676775,45.676558,9.281270,0.019785,0.019820,7.478367,7.475550,0.173686,-0.037667
622,1358676781,45.676417,9.281181,0.017035,0.017300,7.495401,7.492850,1.559714,-0.034037
623,1358676788,45.676260,9.281108,0.018446,0.018440,7.513848,7.511290,-0.034043,-0.034037
624,1358676792,45.676172,9.281061,0.010439,0.010680,7.524287,7.521970,2.307139,-0.030789
625,1358676793,45.676152,9.281055,0.002257,0.002250,7.526544,7.524220,-0.315046,-0.030874
626,1358676798,45.676042,9.280978,0.013573,0.013770,7.540117,7.537990,1.451540,-0.028206
627,1358676803,45.675902,9.280930,0.016015,0.016050,7.556132,7.554040,0.217603,-0.027685
628,1358676808,45.675767,9.280856,0.016129,0.016220,7.572261,7.570260,0.564465,-0.026423
629,1358676813,45.675629,9.280786,0.016251,0.016380,7.588512,7.586640,0.793392,-0.024668
630,1358676818,45.675490,9.280698,0.016850,0.016970,7.605362,7.603610,0.710795,-0.023038
631,1358676824,45.675308,9.280574,0.022454,0.022510,7.627816,7.626120,0.251369,-0.022230
632,1358676829,45.675184,9.280457,0.016542,0.016650,7.644358,7.642770,0.651299,-0.020773
633,1358676834,45.675082,9.280357,0.013680,0.014160,7.658038,7.656930,3.512657,-0.014461
634,1358676839,45.674963,9.280247,0.015795,0.015820,7.673832,7.672750,0.158700,-0.014105
635,1358676846,45.674796,9.280093,0.022057,0.022120,7.695890,7.694870,0.284556,-0.013249
636,1358676852,45.674651,9.279938,0.020197,0.020230,7.716086,7.715100,0.164495,-0.012783
637,1358676857,45.674533,9.279804,0.016719,0.016860,7.732805,7.731960,0.843834,-0.010931
638,1358676863,45.674399,9.279666,0.018321,0.018400,7.751126,7.750360,0.431793,-0.009885
639,1358676869,45.674253,9.279530,0.019362,0.019480,7.770488,7.769840,0.609828,-0.008341
640,1358676874,45.674137,9.279389,0.016952,0.016980,7.787440,7.786820,0.167153,-0.007959
641,1358676879,45.674015,9.279260,0.016866,0.016970,7.804306,7.803790,0.618052,-0.006606
642,1358676884,45.673885,9.279133,0.017561,0.017590,7.821866,7.821380,0.165768,-0.006219
643,1358676889,45.673755,9.279017,0.017036,0.017060,7.838902,7.838440,0.140541,-0.005900
644,1358676894,45.673620,9.278880,0.018380,0.018430,7.857282,7.856870,0.275255,-0.005242
645,1358676899,45.673490,9.278744,0.017870,0.017970,7.875152,7.874840,0.557860,-0.003965
646,1358676904,45.673376,9.278627,0.015613,0.015600,7.890765,7.890440,-0.079754,-0.004115
647,1358676910,45.673262,9.278495,0.016361,0.016580,7.907125,7.907020,1.339800,-0.001334
648,1358676915,45.673153,9.278383,0.014839,0.014870,7.921965,7.921890,0.206829,-0.000944
649,1358676921,45.673020,9.278238,0.018636,0.018700,7.940601,7.940590,0.340990,-0.000141
650,1358676925,45.672926,9.278138,0.013064,0.013310,7.953665,7.953900,1.882003,0.002950
651,1358676931,45.672788,9.278008,0.018315,0.018390,7.971980,7.972290,0.408989,0.003883
652,1358676937,45.672650,9.277852,0.019530,0.019540,7.991510,7.991830,0.053070,0.004003
653,1358676940,45.672562,9.277779,0.011362,0.011430,8.002872,8.003260,0.593854,0.004841
654,1358676942,45.672516,9.277725,0.006634,0.006630,8.009506,8.009890,-0.056341,0.004790
655,1358676947,45.672389,9.277551,0.019512,0.019910,8.029019,8.029800,2.035828,0.009726
656,1358676954,45.672210,9.277412,0.022620,0.022600,8.051639,8.052400,-0.086441,0.009456
657,1358676959,45.672088,9.277313,0.015614,0.015670,8.067253,8.068070,0.357653,0.010130
658,1358676964,45.671980,9.277200,0.014876,0.015120,8.082129,8.083190,1.640989,0.013131
659,1358676969,45.671864,9.277068,0.016498,0.016600,8.098626,8.099790,0.621104,0.014370
660,1358676974,45.671716,9.276941,0.019131,0.019150,8.117758,8.118940,0.096720,0.014564
661,1358676979,45.671580,9.276825,0.017618,0.017700,8.135375,8.136640,0.469117,0.015548
662,1358676983,45.671480,9.276722,0.013696,0.013900,8.149071,8.150540,1.491073,0.018028
663,1358676989,45.671304,9.276613,0.021367,0.021570,8.170438,8.172110,0.947980,0.020460
664,1358676994,45.671165,9.276517,0.017149,0.017180,8.187587,8.189290,0.184667,0.020804
665,1358676999,45.671043,9.276435,0.015001,0.015180,8.202588,8.204470,1.190806,0.022944
666,1358677006,45.670895,9.276453,0.016528,0.016620,8.219116,8.221090,0.557872,0.024020
667,1358677013,45.670728,9.276516,0.019146,0.019360,8.238262,8.240450,1.118487,0.026563
668,1358677018,45.670593,9.276528,0.015095,0.015540,8.253357,8.255990,2.946495,0.031904
669,1358677022,45.670512,9.276528,0.009007,0.009109,8.262364,8.265100,1.138382,0.033110
670,1358677027,45.670401,9.276494,0.012594,0.012710,8.274958,8.277810,0.916774,0.034455
671,1358677033,45.670270,9.276468,0.014704,0.014730,8.289662,8.292540,0.181135,0.034715
672,1358677038,45.670144,9.276457,0.014025,0.014050,8.303687,8.306590,0.179929,0.034960
673,1358677044,45.669988,9.276422,0.017612,0.017670,8.321299,8.324260,0.329139,0.035583
674,1358677049,45.669854,9.276366,0.015461,0.015670,8.336759,8.339930,1.353630,0.038027
675,1358677053,45.669771,9.276360,0.009285,0.009170,8.346044,8.349100,-1.239201,0.036606
676,1358677058,45.669652,9.276301,0.013996,0.013660,8.360041,8.362760,-2.401279,0.032525
677,1358677063,45.669538,9.276287,0.012725,0.012851,8.372766,8.375610,0.988291,0.033977
678,1358677065,45.669494,9.276272,0.004966,0.005020,8.377732,8.380630,1.068896,0.034591
679,1358677068,45.669440,9.276272,0.006049,0.006050,8.383781,8.386680,0.012494,0.034575
680,1358677069,45.669419,9.276293,0.002826,0.002811,8.386607,8.389490,-0.549003,0.034378
681,1358677072,45.669318,9.276329,0.011587,0.011580,8.398194,8.401070,-0.060453,0.034247
682,1358677077,45.669161,9.276412,0.018634,0.018640,8.416828,8.419710,0.031419,0.034241
683,1358677082,45.669017,9.276500,0.017448,0.017430,8.434276,8.437140,-0.103708,0.033956
684,1358677087,45.668891,9.276572,0.015055,0.015110,8.449331,8.452250,0.365633,0.034547
685,1358677091,45.668786,9.276557,0.011701,0.012750,8.461032,8.465000,8.964256,0.046896
686,1358677095,45.668771,9.276417,0.010966,0.010310,8.471999,8.475310,-5.989484,0.039082
687,1358677100,45.668771,9.276205,0.016496,0.016410,8.488495,8.491720,-0.523343,0.037989
688,1358677105,45.668764,9.276025,0.014054,0.014170,8.502549,8.505890,0.827509,0.039294
689,1358677107,45.668724,9.275977,0.005739,0.005820,8.508287,8.511710,1.423595,0.040228
690,1358677109,45.668676,9.275958,0.005517,0.005600,8.513804,8.517310,1.500745,0.041174
691,1358677113,45.668579,9.275995,0.011170,0.011120,8.524974,8.528430,-0.447852,0.040534
692,1358677118,45.668424,9.276098,0.019026,0.019080,8.544000,8.547510,0.285105,0.041078
693,1358677123,45.668278,9.276176,0.017412,0.017730,8.561412,8.565240,1.827177,0.044711
694,1358677127,45.668173,9.276286,0.014388,0.014450,8.575801,8.579690,0.430473,0.045358
695,1358677132,45.668028,9.276403,0.018525,0.018640,8.594326,8.598330,0.618261,0.046593
696,1358677138,45.667882,9.276586,0.021564,0.021750,8.615889,8.620080,0.864679,0.048640
697,1358677142,45.667826,9.276715,0.011818,0.012050,8.627707,8.632130,1.959609,0.051258
698,1358677147,45.667719,9.276883,0.017651,0.017610,8.645358,8.649740,-0.230186,0.050683
699,1358677151,45.667606,9.276995,0.015321,0.015380,8.660679,8.665120,0.386470,0.051277
700,1358677155,45.667501,9.277084,0.013554,0.013740,8.674233,8.678860,1.372760,0.053342
701,1358677160,45.667400,9.277179,0.013373,0.013460,8.687607,8.692320,0.648183,0.054258
702,1358677167,45.667273,9.277304,0.017158,0.017239,8.704765,8.709560,0.473269,0.055084
703,1358677170,45.667234,9.277367,0.006521,0.006811,8.711286,8.716370,4.440268,0.058367
704,1358677172,45.667224,9.277427,0.004778,0.004890,8.716064,8.721260,2.329837,0.059612
705,1358677175,45.667197,9.277519,0.007816,0.008150,8.723880,8.729410,4.284248,0.063397
706,1358677177,45.667140,9.277550,0.006695,0.006510,8.730575,8.735920,-2.772852,0.061221
707,1358677183,45.666953,9.277643,0.021988,0.022010,8.752563,8.757930,0.100432,0.061320
708,1358677187,45.666843,9.277679,0.012571,0.012690,8.765133,8.770620,0.952671,0.062598
709,1358677188,45.666813,9.277686,0.003436,0.003439,8.768569,8.774060,0.099675,0.062613
710,1358677192,45.666709,9.277731,0.012114,0.012141,8.780683,8.786200,0.220127,0.062830
711,1358677198,45.666544,9.277809,0.019216,0.019350,8.799899,8.805550,0.695075,0.064211
712,1358677204,45.666380,9.277942,0.020974,0.020990,8.820874,8.826540,0.075067,0.064237
713,1358677205,45.666349,9.277950,0.003535,0.003510,8.824408,8.830050,-0.700870,0.063930
714,1358677210,45.666195,9.278039,0.018492,0.018510,8.842900,8.848560,0.097453,0.064000
715,1358677215,45.666051,9.278102,0.016665,0.016660,8.859565,8.865220,-0.027647,0.063828
716,1358677220,45.665925,9.278130,0.014248,0.014290,8.873813,8.879510,0.294959,0.064199
717,1358677225,45.665768,9.278180,0.017881,0.017931,8.891694,8.897440,0.279575,0.064632
718,1358677231,45.665582,9.278244,0.021227,0.021290,8.912920,8.918730,0.298408,0.065189
719,1358677236,45.665434,9.278293,0.016915,0.017090,8.929835,8.935820,1.033497,0.067023
720,1358677241,45.665283,9.278344,0.017270,0.017420,8.947105,8.953240,0.869290,0.068572
721,1358677245,45.665160,9.278388,0.014041,0.014240,8.961146,8.967480,1.420554,0.070690
722,1358677248,45.665093,9.278328,0.008822,0.009579,8.969968,8.977060,8.583106,0.079062
723,1358677249,45.665094,9.278260,0.005222,0.004870,8.975190,8.981930,-6.746525,0.075090
724,1358677255,45.665072,9.278015,0.019214,0.018880,8.994404,9.000810,-1.739236,0.071214
725,1358677256,45.665070,9.277984,0.002460,0.002440,8.996864,9.003250,-0.796290,0.070977
726,1358677261,45.665030,9.277796,0.015232,0.015340,9.012097,9.018590,0.705746,0.072050
727,1358677261,45.665030,9.277796,0.000000,0.000000,9.012097,9.018590,0.000000,0.072050
728,1358677266,45.665011,9.277594,0.015889,0.014920,9.027986,9.033510,-6.101401,0.061185
729,1358677271,45.664971,9.277378,0.017330,0.017660,9.045316,9.051170,1.907470,0.064722
730,1358677276,45.664865,9.277154,0.020996,0.021110,9.066311,9.072280,0.545324,0.065835
731,1358677281,45.664785,9.276919,0.020381,0.020399,9.086693,9.092680,0.088340,0.065885
732,1358677286,45.664711,9.276696,0.019141,0.019181,9.105834,9.111860,0.206637,0.066181
733,1358677290,45.664613,9.276457,0.021528,0.021430,9.127362,9.133290,-0.455437,0.064951
734,1358677291,45.664592,9.276380,0.006443,0.006360,9.133805,9.139650,-1.288596,0.063996
735,1358677294,45.664598,9.276254,0.009764,0.008710,9.143569,9.148360,-10.794520,0.052401
736,1358677300,45.664513,9.276038,0.019268,0.019180,9.162837,9.167540,-0.455755,0.051332
737,1358677304,45.664445,9.275897,0.013275,0.013320,9.176112,9.180860,0.339244,0.051749
738,1358677310,45.664365,9.275696,0.018025,0.018100,9.194137,9.198960,0.411744,0.052455
739,1358677315,45.664276,9.275555,0.014806,0.014910,9.208943,9.213870,0.703290,0.053501
740,1358677320,45.664159,9.275482,0.014094,0.014270,9.223037,9.228140,1.248660,0.055327
741,1358677326,45.663989,9.275446,0.019173,0.019261,9.242210,9.247400,0.456572,0.056160
742,1358677330,45.663867,9.275439,0.013531,0.013819,9.255741,9.261220,2.128485,0.059189
743,1358677334,45.663774,9.275337,0.013070,0.013300,9.268811,9.274520,1.757041,0.061584
744,1358677336,45.663747,9.275283,0.005128,0.005311,9.273939,9.279830,3.559487,0.063518
745,1358677338,45.663710,9.275238,0.005428,0.005420,9.279368,9.285250,-0.152880,0.063391
746,1358677340,45.663676,9.275173,0.006285,0.006310,9.285653,9.291560,0.391391,0.063613
747,1358677343,45.663630,9.275074,0.009259,0.009290,9.294911,9.300850,0.338775,0.063887
748,1358677347,45.663603,9.274904,0.013535,0.013610,9.308446,9.314460,0.556763,0.064604
749,1358677352,45.663576,9.274688,0.017004,0.017100,9.325450,9.331560,0.561953,0.065511
750,1358677359,45.663516,9.274403,0.023171,0.023330,9.348621,9.354890,0.686232,0.067049
751,1358677364,45.663516,9.274173,0.017858,0.018080,9.366479,9.372970,1.243764,0.069293
752,1358677369,45.663476,9.273960,0.017120,0.017181,9.383599,9.390150,0.354495,0.069813
753,1358677374,45.663454,9.273738,0.017431,0.017609,9.401030,9.407760,1.025935,0.071586
754,1358677379,45.663423,9.273518,0.017449,0.017561,9.418479,9.425320,0.637503,0.072634
755,1358677383,45.663396,9.273352,0.013253,0.013319,9.431732,9.438640,0.502113,0.073238
756,1358677388,45.663344,9.273135,0.017871,0.017990,9.449603,9.456630,0.668349,0.074363
757,1358677393,45.663275,9.272925,0.017972,0.018070,9.467575,9.474700,0.547175,0.075261
758,1358677398,45.663217,9.272682,0.019941,0.020040,9.487516,9.494740,0.498319,0.076150
759,1358677399,45.663207,9.272633,0.003967,0.003970,9.491482,9.498710,0.071597,0.076148
760,1358677404,45.663156,9.272434,0.016527,0.016580,9.508009,9.515290,0.322219,0.076576
761,1358677409,45.663109,9.272250,0.015199,0.015370,9.523208,9.530660,1.128002,0.078254
762,1358677415,45.663081,9.272000,0.019704,0.019880,9.542912,9.550540,0.892186,0.079934
763,1358677420,45.663023,9.271802,0.016642,0.016790,9.559554,9.567330,0.887945,0.081341
764,1358677426,45.662957,9.271569,0.019560,0.019660,9.579114,9.586990,0.512097,0.082221
765,1358677431,45.662908,9.271407,0.013726,0.013790,9.592840,9.600780,0.468722,0.082774
766,1358677436,45.662813,9.271212,0.018447,0.018560,9.611287,9.619340,0.611319,0.083788
767,1358677441,45.662751,9.271021,0.016342,0.016470,9.627629,9.635810,0.778927,0.084968
768,1358677446,45.662695,9.270814,0.017328,0.017431,9.644957,9.653240,0.594796,0.085884
769,1358677451,45.662631,9.270660,0.013894,0.015010,9.658851,9.668250,8.028079,0.097309
770,1358677456,45.662543,9.270514,0.014970,0.015180,9.673821,9.683430,1.403932,0.099331
771,1358677462,45.662474,9.270318,0.017106,0.017141,9.690926,9.700570,0.203758,0.099515
772,1358677466,45.662412,9.270171,0.013256,0.013600,9.704182,9.714170,2.591756,0.102919
773,1358677471,45.662327,9.269963,0.018773,0.018820,9.722955,9.732990,0.253227,0.103210
774,1358677476,45.662259,9.269772,0.016601,0.016630,9.739556,9.749620,0.175068,0.103332
775,1358677481,45.662178,9.269556,0.019109,0.019380,9.758665,9.769000,1.419366,0.105909
776,1358677485,45.662123,9.269378,0.015103,0.015150,9.773768,9.784150,0.312581,0.106229
777,1358677489,45.662046,9.269261,0.012449,0.012500,9.786217,9.796650,0.407844,0.106612
778,1358677495,45.661948,9.269023,0.021465,0.021420,9.807682,9.818070,-0.210205,0.105919
779,1358677500,45.661880,9.268820,0.017555,0.017590,9.825238,9.835660,0.195686,0.106079
780,1358677504,45.661815,9.268642,0.015530,0.015609,9.840768,9.851270,0.510702,0.106718
781,1358677509,45.661814,9.268395,0.019258,0.019320,9.860026,9.870590,0.324152,0.107142
782,1358677514,45.661847,9.268140,0.020150,0.020380,9.880176,9.890970,1.140045,0.109249
783,1358677518,45.661859,9.267919,0.017193,0.017311,9.897369,9.908280,0.684709,0.110249
784,1358677522,45.661850,9.267732,0.014595,0.014720,9.911963,9.923000,0.855856,0.111346
785,1358677527,45.661865,9.267527,0.016012,0.015980,9.927975,9.938980,-0.195131,0.110852
786,1358677531,45.661865,9.267388,0.010763,0.010810,9.938738,9.949790,0.430057,0.111198
787,1358677535,45.661818,9.267228,0.013482,0.013520,9.952220,9.963310,0.277738,0.111424
788,1358677539,45.661826,9.267006,0.017342,0.017450,9.969562,9.980760,0.624965,0.112317
789,1358677543,45.661806,9.266818,0.014761,0.015000,9.984323,9.995760,1.620512,0.114547
790,1358677545,45.661804,9.266752,0.005119,0.005130,9.989442,10.000890,0.205132,0.114593
791,1358677548,45.661788,9.266615,0.010772,0.010910,10.000214,10.011800,1.284767,0.115853
792,1358677554,45.661791,9.266344,0.021055,0.021120,10.021269,10.032920,0.311579,0.116265
793,1358677559,45.661770,9.266101,0.019020,0.019110,10.040289,10.052030,0.472696,0.116940
794,1358677564,45.661770,9.265812,0.022482,0.022649,10.062772,10.074680,0.742533,0.118338
795,1358677569,45.661766,9.265555,0.019976,0.020090,10.082748,10.094770,0.570398,0.119233
796,1358677572,45.661772,9.265416,0.010790,0.010801,10.093538,10.105570,0.096608,0.119209
797,1358677577,45.661759,9.265150,0.020756,0.021010,10.114294,10.126580,1.220761,0.121470
798,1358677578,45.661746,9.265095,0.004502,0.004500,10.118796,10.131080,-0.043163,0.121396
799,1358677583,45.661648,9.264842,0.022515,0.022640,10.141311,10.153720,0.555728,0.122361
800,1358677588,45.661554,9.264606,0.021058,0.021160,10.162369,10.174880,0.484061,0.123110
801,1358677593,45.661463,9.264370,0.021010,0.021110,10.183379,10.195990,0.475966,0.123838
802,1358677594,45.661456,9.264311,0.004637,0.004580,10.188017,10.200570,-1.233237,0.123220
803,1358677598,45.661383,9.264124,0.016609,0.016689,10.204626,10.217260,0.481981,0.123804
804,1358677603,45.661295,9.263876,0.021602,0.021740,10.226228,10.239000,0.638834,0.124892
805,1358677604,45.661280,9.263834,0.003662,0.003670,10.229890,10.242670,0.220812,0.124927
806,1358677609,45.661189,9.263611,0.020075,0.020140,10.249965,10.262810,0.323312,0.125315
807,1358677610,45.661175,9.263559,0.004320,0.004320,10.254285,10.267130,0.004176,0.125264
808,1358677615,45.661082,9.263326,0.020886,0.020980,10.275171,10.288110,0.452194,0.125929
809,1358677620,45.660989,9.263098,0.020454,0.020590,10.295625,10.308700,0.663078,0.126996
810,1358677621,45.660969,9.263046,0.004695,0.004710,10.300321,10.313410,0.310491,0.127079
811,1358677626,45.660832,9.262851,0.021463,0.021550,10.321784,10.334960,0.402864,0.127653
812,1358677631,45.660715,9.262614,0.022556,0.022800,10.344340,10.357760,1.080884,0.129731
813,1358677634,45.660657,9.262448,0.014449,0.014521,10.358789,10.372280,0.494531,0.130240
814,1358677636,45.660618,9.262359,0.008147,0.008160,10.366936,10.380440,0.164511,0.130267
815,1358677637,45.660595,9.262326,0.003568,0.003560,10.370504,10.384000,-0.248907,0.130137
816,1358677640,45.660516,9.262287,0.009272,0.009530,10.379776,10.393530,2.790462,0.132513
817,1358677644,45.660387,9.262400,0.016812,0.017189,10.396588,10.410720,2.244148,0.135928
818,1358677649,45.660205,9.262554,0.023604,0.023721,10.420192,10.434440,0.494682,0.136740
819,1358677653,45.660090,9.262638,0.014347,0.014420,10.434539,10.448860,0.509750,0.137253
820,1358677658,45.659934,9.262833,0.023050,0.023180,10.457588,10.472040,0.563719,0.138193
821,1358677661,45.659857,9.262964,0.013251,0.013360,10.470840,10.485400,0.823055,0.139060
