#,Time,Latitude,Longitude,Lap Lenght,Garmin Lap Lenght,Distance,Garmin Distance,Garmin Lap Delta,Garmin Total Delta
293,1363924450,45.651165,9.278375,0.013374,0.013410,3.739331,3.748990,0.270410,0.258303
294,1363924455,45.651280,9.278310,0.013696,0.013720,3.753027,3.762710,0.178484,0.258012
295,1363924461,45.651408,9.278206,0.016422,0.016490,3.769449,3.779200,0.412107,0.258683
296,1363924466,45.651528,9.278136,0.014366,0.014500,3.783815,3.793700,0.933157,0.261244
297,1363924471,45.651624,9.278049,0.012612,0.012760,3.796427,3.806460,1.170501,0.264265
298,1363924476,45.651716,9.277924,0.014055,0.013360,3.810482,3.819820,-4.943790,0.245055
299,1363924482,45.651839,9.277795,0.016990,0.016660,3.827472,3.836480,-1.942709,0.235343
300,1363924487,45.651942,9.277716,0.013015,0.013110,3.840487,3.849590,0.731463,0.237025
301,1363924492,45.652051,9.277651,0.013190,0.013170,3.853677,3.862760,-0.153097,0.235689
302,1363924498,45.652184,9.277565,0.016212,0.016190,3.869890,3.878950,-0.138449,0.234122
303,1363924504,45.652337,9.277431,0.019928,0.019690,3.889817,3.898640,-1.192421,0.226814
304,1363924510,45.652473,9.277334,0.016908,0.016910,3.906725,3.915550,0.014567,0.225895
305,1363924515,45.652574,9.277252,0.012888,0.012730,3.919613,3.928280,-1.226349,0.221120
306,1363924520,45.652662,9.277194,0.010767,0.010930,3.930380,3.939210,1.517390,0.224671
307,1363924525,45.652750,9.277130,0.010990,0.011110,3.941369,3.950320,1.094696,0.227097
308,1363924530,45.652833,9.277061,0.010617,0.010750,3.951986,3.961070,1.256016,0.229861
309,1363924531,45.652850,9.277051,0.002144,0.002140,3.954130,3.963210,-0.206858,0.229624
310,1363924536,45.652942,9.276979,0.011652,0.011570,3.965783,3.974780,-0.705865,0.226875
311,1363924541,45.653053,9.276882,0.014444,0.014480,3.980227,3.989260,0.246494,0.226947
312,1363924545,45.653146,9.276803,0.011962,0.012050,3.992189,4.001310,0.733322,0.228464
313,1363924547,45.653195,9.276770,0.006039,0.006070,3.998228,4.007380,0.511661,0.228892
314,1363924553,45.653322,9.276660,0.016549,0.016680,4.014777,4.024060,0.793462,0.231219
315,1363924559,45.653437,9.276552,0.015302,0.015320,4.030079,4.039380,0.119668,0.230795
316,1363924564,45.653532,9.276489,0.011630,0.011540,4.041708,4.050920,-0.770391,0.227914
317,1363924565,45.653543,9.276473,0.001747,0.001740,4.043455,4.052660,-0.379334,0.227652
318,1363924569,45.653623,9.276400,0.010519,0.010680,4.053974,4.063340,1.534583,0.231043
319,1363924575,45.653759,9.276276,0.017961,0.018030,4.071934,4.081370,0.385756,0.231726
320,1363924580,45.653880,9.276187,0.015065,0.015070,4.086999,4.096440,0.031831,0.230989
321,1363924586,45.653998,9.276082,0.015496,0.015600,4.102495,4.112040,0.674986,0.232666
322,1363924591,45.654095,9.276013,0.012085,0.012110,4.114580,4.124150,0.207265,0.232591
323,1363924597,45.654208,9.275913,0.014765,0.014770,4.129345,4.138920,0.032759,0.231877
324,1363924603,45.654319,9.275830,0.013888,0.013920,4.143233,4.152840,0.226609,0.231859
325,1363924609,45.654431,9.275748,0.014001,0.014040,4.157234,4.166880,0.282138,0.232028
326,1363924615,45.654551,9.275652,0.015318,0.015320,4.172551,4.182200,0.017959,0.231242
327,1363924620,45.654655,9.275560,0.013576,0.013700,4.186128,4.195900,0.909309,0.233442
328,1363924625,45.654761,9.275464,0.014005,0.014140,4.200133,4.210040,0.963867,0.235877
329,1363924627,45.654804,9.275427,0.005588,0.005680,4.205720,4.215720,1.656916,0.237765
330,1363924629,45.654843,9.275386,0.005300,0.005320,4.211020,4.221040,0.375348,0.237938
331,1363924636,45.654974,9.275267,0.017255,0.017290,4.228275,4.238330,0.204199,0.237801
332,1363924641,45.655063,9.275200,0.011241,0.011190,4.239517,4.249520,-0.457237,0.235958
333,1363924645,45.655139,9.275139,0.009661,0.009650,4.249178,4.259170,-0.117205,0.235155
334,1363924651,45.655252,9.275030,0.015153,0.015140,4.264331,4.274310,-0.086265,0.234012
335,1363924656,45.655355,9.274925,0.014091,0.014110,4.278422,4.288420,0.137352,0.233694
336,1363924660,45.655442,9.274853,0.011186,0.011190,4.289607,4.299610,0.037044,0.233181
337,1363924665,45.655538,9.274721,0.014824,0.014990,4.304432,4.314600,1.119398,0.236233
338,1363924669,45.655606,9.274625,0.010586,0.010690,4.315017,4.325290,0.984722,0.238070
339,1363924675,45.655715,9.274448,0.018316,0.018340,4.333333,4.343630,0.131859,0.237621
340,1363924679,45.655790,9.274358,0.010849,0.010940,4.344182,4.354570,0.835985,0.239115
341,1363924687,45.655929,9.274165,0.021523,0.021500,4.365705,4.376070,-0.105361,0.237417
342,1363924691,45.656003,9.274065,0.011332,0.011370,4.377037,4.387440,0.335252,0.237670
343,1363924696,45.656105,9.273936,0.015155,0.015200,4.392193,4.402640,0.295071,0.237868
344,1363924702,45.656251,9.273764,0.021059,0.021170,4.413252,4.423810,0.524601,0.239236
345,1363924706,45.656336,9.273633,0.013892,0.013930,4.427144,4.437740,0.273188,0.239343
346,1363924710,45.656439,9.273523,0.014220,0.014370,4.441364,4.452110,1.054921,0.241954
347,1363924715,45.656568,9.273381,0.018133,0.018450,4.459497,4.470560,1.748557,0.248080
348,1363924720,45.656674,9.273208,0.017930,0.017980,4.477427,4.488540,0.277713,0.248199
349,1363924725,45.656731,9.273027,0.015438,0.015680,4.492866,4.504220,1.565824,0.252727
350,1363924730,45.656845,9.272907,0.015697,0.015850,4.508563,4.520070,0.971710,0.255230
351,1363924736,45.656940,9.272771,0.014908,0.015020,4.523470,4.535090,0.754427,0.256875
352,1363924741,45.657024,9.272660,0.012745,0.012640,4.536215,4.547730,-0.824301,0.253837
353,1363924746,45.657122,9.272536,0.014557,0.014640,4.550772,4.562370,0.571906,0.254855
354,1363924753,45.657257,9.272366,0.019939,0.019950,4.570712,4.582320,0.052299,0.253971
355,1363924760,45.657363,9.272219,0.016455,0.016530,4.587167,4.598850,0.454921,0.254692
356,1363924765,45.657458,9.272100,0.014004,0.014060,4.601171,4.612910,0.397939,0.255128
357,1363924770,45.657553,9.272000,0.013159,0.013150,4.614331,4.626060,-0.071772,0.254196
358,1363924775,45.657635,9.271867,0.013783,0.013790,4.628114,4.639850,0.047722,0.253581
359,1363924779,45.657709,9.271774,0.010916,0.010940,4.639030,4.650790,0.223308,0.253509
360,1363924785,45.657832,9.271642,0.017138,0.017250,4.656168,4.668040,0.650614,0.254971
361,1363924791,45.657973,9.271546,0.017390,0.017670,4.673558,4.685710,1.608524,0.260008
362,1363924796,45.658090,9.271475,0.014154,0.014270,4.687712,4.699980,0.819362,0.261697
363,1363924801,45.658214,9.271392,0.015162,0.015150,4.702875,4.715130,-0.081442,0.260590
364,1363924807,45.658362,9.271270,0.018985,0.019040,4.721860,4.734170,0.288534,0.260703
365,1363924813,45.658510,9.271166,0.018388,0.018400,4.740248,4.752570,0.063508,0.259938
366,1363924820,45.658651,9.271081,0.017006,0.017100,4.757254,4.769670,0.555915,0.260996
367,1363924826,45.658767,9.270984,0.014961,0.014950,4.772215,4.784620,-0.074955,0.259942
368,1363924831,45.658899,9.270889,0.016427,0.016470,4.788642,4.801090,0.262760,0.259952
369,1363924836,45.659015,9.270800,0.014615,0.014660,4.803257,4.815750,0.306668,0.260094
370,1363924842,45.659185,9.270645,0.022464,0.022620,4.825721,4.838370,0.694293,0.262116
371,1363924846,45.659279,9.270577,0.011682,0.011910,4.837403,4.850280,1.948812,0.266189
372,1363924851,45.659396,9.270521,0.013685,0.013830,4.851088,4.864110,1.059575,0.268427
373,1363924857,45.659520,9.270386,0.017358,0.017710,4.868446,4.881820,2.028766,0.274703
374,1363924858,45.659520,9.270355,0.002441,0.002450,4.870887,4.884270,0.379600,0.274756
375,1363924861,45.659488,9.270255,0.008550,0.008590,4.879437,4.892860,0.462278,0.275084
376,1363924866,45.659419,9.270078,0.015717,0.015740,4.895154,4.908600,0.147427,0.274674
377,1363924872,45.659303,9.269858,0.021420,0.021470,4.916575,4.930070,0.230408,0.274482
378,1363924873,45.659287,9.269821,0.003381,0.003380,4.919955,4.933450,-0.008856,0.274287
379,1363924879,45.659178,9.269568,0.023107,0.023170,4.943063,4.956620,0.271381,0.274273
380,1363924885,45.659095,9.269305,0.022426,0.022530,4.965489,4.979150,0.461815,0.275120
381,1363924892,45.658983,9.269073,0.021920,0.021970,4.987409,5.001120,0.228276,0.274914
382,1363924897,45.658917,9.268919,0.014000,0.014130,5.001409,5.015250,0.930613,0.276750
383,1363924898,45.658921,9.268879,0.003122,0.003130,5.004530,5.018380,0.256510,0.276737
384,1363924901,45.658958,9.268777,0.009012,0.009100,5.013543,5.027480,0.977179,0.277996
385,1363924905,45.659045,9.268682,0.012092,0.012300,5.025635,5.039780,1.716212,0.281457
386,1363924906,45.659068,9.268662,0.002994,0.003000,5.028629,5.042780,0.190818,0.281403
387,1363924913,45.659231,9.268529,0.020919,0.020930,5.049548,5.063710,0.052808,0.280456
388,1363924919,45.659375,9.268403,0.018769,0.018800,5.068317,5.082510,0.164078,0.280025
389,1363924925,45.659512,9.268277,0.018047,0.018150,5.086364,5.100660,0.573483,0.281066
390,1363924931,45.659657,9.268185,0.017627,0.017670,5.103991,5.118330,0.245603,0.280944
391,1363924937,45.659817,9.268111,0.018695,0.018830,5.122686,5.137160,0.721389,0.282551
392,1363924938,45.659837,9.268088,0.002920,0.002880,5.125606,5.140040,-1.370725,0.281609
393,1363924941,45.659893,9.268044,0.007112,0.007020,5.132717,5.147060,-1.286947,0.279436
394,1363924942,45.659893,9.268005,0.003047,0.002820,5.135764,5.149880,-7.444994,0.274854
395,1363924944,45.659862,9.267906,0.008413,0.008190,5.144177,5.158070,-2.647674,0.270074
396,1363924948,45.659916,9.267765,0.012469,0.013750,5.156646,5.171820,10.269534,0.294254
397,1363924949,45.659934,9.267721,0.003939,0.003470,5.160585,5.175290,-11.894805,0.284951
398,1363924954,45.660034,9.267602,0.014466,0.013820,5.175051,5.189110,-4.469260,0.271661
399,1363924960,45.660217,9.267505,0.021708,0.021710,5.196759,5.210820,0.009628,0.270567
400,1363924962,45.660258,9.267462,0.005643,0.005840,5.202403,5.216660,3.489290,0.274058
401,1363924964,45.660240,9.267387,0.006236,0.006340,5.208639,5.223000,1.663459,0.275722
402,1363924969,45.660176,9.267220,0.014754,0.014800,5.223393,5.237800,0.311449,0.275823
403,1363924975,45.660116,9.267010,0.017625,0.017660,5.241017,5.255460,0.200931,0.275571
404,1363924980,45.660050,9.266827,0.016067,0.016130,5.257085,5.271590,0.389733,0.275920
405,1363924981,45.660030,9.266798,0.003091,0.003100,5.260175,5.274690,0.301515,0.275935
406,1363924984,45.659957,9.266755,0.008836,0.008860,5.269011,5.283550,0.275324,0.275934
407,1363924987,45.659885,9.266760,0.007936,0.008110,5.276947,5.291660,2.198158,0.278824
408,1363924988,45.659863,9.266780,0.002986,0.002970,5.279933,5.294630,-0.546088,0.278358
409,1363924993,45.659748,9.266874,0.014710,0.014710,5.294642,5.309340,0.001966,0.277590
410,1363924994,45.659725,9.266892,0.002851,0.002840,5.297493,5.312180,-0.368951,0.277242
411,1363924998,45.659608,9.266980,0.014736,0.014780,5.312230,5.326960,0.295042,0.277292
412,1363925003,45.659470,9.266983,0.015326,0.015970,5.327555,5.342930,4.206767,0.288595
413,1363925008,45.659297,9.266951,0.019417,0.019550,5.346972,5.362480,0.684342,0.290032
414,1363925013,45.659142,9.267041,0.018633,0.018900,5.365605,5.381380,1.433864,0.294004
415,1363925018,45.659007,9.267199,0.019427,0.019450,5.385032,5.400830,0.119114,0.293373
416,1363925023,45.658882,9.267378,0.019628,0.019690,5.404660,5.420520,0.314271,0.293449
417,1363925028,45.658760,9.267552,0.019104,0.019120,5.423764,5.439640,0.083128,0.292709
418,1363925033,45.658630,9.267736,0.020338,0.020420,5.444103,5.460060,0.401250,0.293114
419,1363925038,45.658500,9.267917,0.020196,0.020220,5.464299,5.480280,0.115490,0.292458
420,1363925041,45.658423,9.267982,0.009916,0.010140,5.474215,5.490420,2.255818,0.296014
421,1363925042,45.658397,9.267973,0.002946,0.002940,5.477161,5.493360,-0.194092,0.295751
422,1363925046,45.658296,9.267818,0.016521,0.016540,5.493682,5.509900,0.117336,0.295214
423,1363925048,45.658306,9.267715,0.008057,0.007750,5.501739,5.517650,-3.813942,0.289196
424,1363925049,45.658333,9.267660,0.005223,0.005130,5.506963,5.522780,-1.791878,0.287222
425,1363925054,45.658412,9.267413,0.021146,0.021240,5.528108,5.544020,0.446170,0.287830
426,1363925059,45.658524,9.267224,0.019261,0.019420,5.547369,5.563440,0.824922,0.289695
427,1363925064,45.658617,9.267076,0.015460,0.015510,5.562829,5.578950,0.325322,0.289794
428,1363925069,45.658706,9.266948,0.013975,0.013990,5.576804,5.592940,0.108015,0.289339
429,1363925074,45.658786,9.266840,0.012279,0.012270,5.589083,5.605210,-0.071046,0.288547
430,1363925079,45.658877,9.266727,0.013361,0.013340,5.602444,5.618550,-0.161623,0.287473
431,1363925084,45.658984,9.266623,0.014385,0.014490,5.616829,5.633040,0.734660,0.288618
432,1363925090,45.659103,9.266499,0.016424,0.016470,5.633253,5.649510,0.278723,0.288590
433,1363925094,45.659183,9.266378,0.012929,0.013060,5.646182,5.662570,1.011275,0.290244
434,1363925099,45.659303,9.266234,0.017412,0.017490,5.663594,5.680060,0.447496,0.290728
435,1363925104,45.659416,9.266052,0.018912,0.018830,5.682506,5.698890,-0.433428,0.288318
436,1363925110,45.659553,9.265858,0.021441,0.021560,5.703948,5.720450,0.554837,0.289320
437,1363925116,45.659690,9.265669,0.021189,0.021280,5.725136,5.741730,0.429146,0.289837
438,1363925121,45.659807,9.265507,0.018072,0.018050,5.743208,5.759780,-0.121152,0.288544
439,1363925125,45.659904,9.265380,0.014633,0.014630,5.757841,5.774410,-0.018311,0.287764
440,1363925130,45.660028,9.265209,0.019150,0.019140,5.776991,5.793550,-0.054997,0.286628
441,1363925135,45.660171,9.265059,0.019712,0.019740,5.796703,5.813290,0.143707,0.286142
442,1363925139,45.660241,9.264956,0.011158,0.012070,5.807862,5.825360,8.167891,0.301285
443,1363925142,45.660159,9.264807,0.014763,0.014760,5.822625,5.840120,-0.018535,0.300474
444,1363925147,45.660010,9.264574,0.024553,0.024590,5.847178,5.864710,0.150320,0.299843
445,1363925148,45.659982,9.264536,0.004222,0.004230,5.851399,5.868940,0.199175,0.299771
446,1363925153,45.659858,9.264339,0.020587,0.020620,5.871986,5.889560,0.160235,0.299282
447,1363925154,45.659834,9.264297,0.004278,0.004280,5.876265,5.893840,0.031747,0.299087
448,1363925159,45.659693,9.264096,0.022144,0.022210,5.898409,5.916050,0.297281,0.299080
449,1363925160,45.659665,9.264060,0.004179,0.004180,5.902587,5.920230,0.037811,0.298895
450,1363925164,45.659562,9.263896,0.017125,0.017340,5.919712,5.937570,1.256642,0.301666
451,1363925168,45.659469,9.263735,0.016270,0.016300,5.935982,5.953870,0.188287,0.301355
452,1363925172,45.659408,9.263533,0.017076,0.017760,5.953058,5.971630,4.002133,0.311971
453,1363925173,45.659421,9.263489,0.003740,0.003710,5.956798,5.975340,-0.800527,0.311272
454,1363925175,45.659494,9.263405,0.010366,0.010260,5.967164,5.985600,-1.023083,0.308954
455,1363925178,45.659586,9.263276,0.014402,0.014410,5.981566,6.000010,0.055444,0.308344
456,1363925179,45.659616,9.263222,0.005339,0.005340,5.986904,6.005350,0.034150,0.308099
457,1363925179,45.659616,9.263222,0.000000,0.000000,5.986904,6.005350,0.000000,0.308099
458,1363925180,45.659650,9.263176,0.005249,0.005250,5.992154,6.010600,0.018128,0.307845
459,1363925184,45.659787,9.263045,0.018287,0.018780,6.010440,6.029380,2.696054,0.315111
